"交易序號","發票編號","類別名稱","商品名稱","數量","點單金額","客數","商品單位"
"20220928 20010003","","特色餐點","黑白無腸",1,180,0,"選擇追蹤單位"
"20220928 20010003","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220928 20270004","","Classic Cocktail","Gin  Tonic",1,320,0,"選擇追蹤單位"
"20220928 20270004","","主食","干貝雞汁拌麵",1,260,0,"選擇追蹤單位"
"20220928 21440007","","Gin","TOBERMORY",1,450,0,"選擇追蹤單位"
"20220928 21440007","","Gin","TOBERMORY",1,450,0,"選擇追蹤單位"
"20220928 21440007","","Gin","伊勢神",1,500,0,"選擇追蹤單位"
"20220928 21440007","","Gin","NO.3",1,450,0,"選擇追蹤單位"
"20220928 21500008","","招待","員工喝High Ball",1,0,0,"選擇追蹤單位"
"20220928 21500008","","Signature Cocktail","白霜",2,760,0,"選擇追蹤單位"
"20220928 22110009","","Signature Cocktail","浮生若夢",1,400,0,"選擇追蹤單位"
"20220928 22110009","","下酒菜","油潑香辣腱子肉",1,240,0,"選擇追蹤單位"
"20220928 22110009","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220928 22110009","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220928 22110009","","開胃小點","經典台式泡菜",1,80,0,"選擇追蹤單位"
"20220928 22110009","","下酒菜","松阪豬炒水蓮",1,220,0,"選擇追蹤單位"
"20220928 22110009","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220928 22110009","","開胃小點","酸辣土豆絲",1,80,0,"選擇追蹤單位"
"20220928 22110009","","Signature Cocktail","山海關",1,420,0,"選擇追蹤單位"
"20220928 22110009","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220928 22120010","","Beer","PERONI draft beer",1,250,0,"選擇追蹤單位"
"20220928 22260011","","Special及活動","Special Cocktail",2,1000,0,"選擇追蹤單位"
"20220928 23070012","","Ocard兌換券","金鑽會員二樓限定酒水兌換券",2,0,0,"選擇追蹤單位"
"20220928 23070012","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220928 23070012","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220928 23070012","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220928 23070012","","Ocard金鑽會員點數兌換","金鑽兌換-純飲Shots乙盤(6杯) 25點",1,0,0,"選擇追蹤單位"
"20220928 23070012","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220928 23070012","","House Wine","Rockbare Clare Valley Riesling White Wine",2,0,0,"選擇追蹤單位"
"20220928 23070012","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220928 23070012","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220928 23250013","","香菸","七星雙味晶球5毫克",1,125,0,"選擇追蹤單位"
"20220929 17250001","","招待","員工喝 Redbull",1,0,0,"選擇追蹤單位"
"20220929 17250001","","招待","招待Gin Shot",6,0,0,"選擇追蹤單位"
"20220929 17250001","","招待","招待 特調Shot",4,0,0,"選擇追蹤單位"
"20220929 17250001","","招待","招待Gin Shot",6,0,0,"選擇追蹤單位"
"20220929 17250001","","招待","招待Whisky Shot",3,0,0,"選擇追蹤單位"
"20220929 17250001","","招待","員工喝High Ball",1,0,0,"選擇追蹤單位"
"20220929 17250001","","招待","招待 特調Shot",1,0,0,"選擇追蹤單位"
"20220929 17250001","","招待","招待Gin Shot",3,0,0,"選擇追蹤單位"
"20220929 17250001","","招待","招待 特調Shot",4,0,0,"選擇追蹤單位"
"20220929 17250001","","招待","員工喝 Redbull",1,0,0,"選擇追蹤單位"
"20220929 17250001","","招待","開瓶贈Redbull",1,0,0,"選擇追蹤單位"
"20220929 17250001","","招待","招待Whisky Shot",6,0,0,"選擇追蹤單位"
"20220929 17250001","","招待","員工喝High Ball",1,0,0,"選擇追蹤單位"
"20220929 17250001","","招待","員工喝 Redbull",1,0,0,"選擇追蹤單位"
"20220929 17250001","","杯子","破杯費(Jack Daniels小威士忌杯)",1,0,0,"選擇追蹤單位"
"20220929 17360002","","Signature Cocktail","雲嫣",1,380,0,"選擇追蹤單位"
"20220929 17360002","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220929 17360002","","甜點","冰心綠豆糕",1,120,0,"選擇追蹤單位"
"20220929 17360002","","滷味","自制滷豆干",1,100,0,"選擇追蹤單位"
"20220929 17360002","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220929 17360002","","Classic Cocktail","Negroni",1,380,0,""
"20220929 17360003","","Special及活動","主廚限定餐點",1,320,0,"選擇追蹤單位"
"20220929 17360003","","Special及活動","Special Cocktail",1,400,0,"選擇追蹤單位"
"20220929 17360003","","Special及活動","Special Cocktail",1,380,0,"選擇追蹤單位"
"20220929 17360003","","Special及活動","Special Cocktail",1,400,0,"選擇追蹤單位"
"20220929 17360003","","Beer","PERONI draft beer",1,250,0,"選擇追蹤單位"
"20220929 17360003","","Beer","PERONI draft beer",2,500,0,"選擇追蹤單位"
"20220929 17360004","","Signature Cocktail","白霜",1,380,0,"選擇追蹤單位"
"20220929 17360004","","開胃小點","酸辣土豆絲",1,80,0,"選擇追蹤單位"
"20220929 17360004","","招待","招待金鳳烏龍鮮奶茶",1,0,0,"選擇追蹤單位"
"20220929 17360005","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220929 17360005","","Signature Cocktail","山海關",1,420,0,"選擇追蹤單位"
"20220929 17360005","","Signature Cocktail","浪子之琴",1,420,0,"選擇追蹤單位"
"20220929 17360005","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220929 17360005","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220929 17360006","","Ocard兌換券","黃金會員入會禮兌換券",1,0,0,"選擇追蹤單位"
"20220929 17360006","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220929 17360006","","炸物","太極雙醬薯條",1,0,0,"選擇追蹤單位"
"20220929 17360006","","Ocard兌換券","O-壽星特調",1,0,0,"選擇追蹤單位"
"20220929 17360006","","Ocard兌換券","O-迎賓小點",1,0,0,"選擇追蹤單位"
"20220929 17360006","","特色餐點","烏金堅果乾酪燒",1,240,0,"選擇追蹤單位"
"20220929 17360006","","Special及活動","週四麥卡倫之夜贈太極雙醬薯條",1,0,0,"選擇追蹤單位"
"20220929 17360006","","Single Malt","The MACALLAN SHERRY OAK CASK 12yo",1,500,0,"選擇追蹤單位"
"20220929 17360006","","Ocard兌換券","會員生日禮",1,0,0,"選擇追蹤單位"
"20220929 17360006","","招待","招待Gin Shot",1,0,0,"選擇追蹤單位"
"20220929 17360006","","Ocard兌換券","黃金會員二樓限定酒水兌換券",1,0,0,"選擇追蹤單位"
"20220929 17360006","","Single Malt","The MACALLAN DOUBLE CASK 12yo",1,400,0,"選擇追蹤單位"
"20220929 20040008","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220929 20040008","","Signature Cocktail","雲嫣",1,380,0,"選擇追蹤單位"
"20220929 20040008","","主食","香辣干燒蝦拌麵",1,260,0,"選擇追蹤單位"
"20220929 21230009","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220929 21230009","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220929 21230009","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220929 21230009","","Shot","6 Cocktail Shots",1,900,0,"選擇追蹤單位"
"20220929 21230009","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220929 21230009","","炸物","太極雙醬薯條",1,220,0,"選擇追蹤單位"
"20220929 21230009","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220929 21230009","","Other Classic","Ramos Gin Fizz",1,500,0,"選擇追蹤單位"
"20220929 23520011","","香菸","雲斯頓呱旋風6毫克",1,100,0,"選擇追蹤單位"
"20220930 00400012","","下酒菜","麻辣鍋巴魚",1,300,0,"選擇追蹤單位"
"20220930 00400012","","醬料","蒜蓉朝天辣椒醬",1,0,0,"選擇追蹤單位"
"20220930 00510013","","Single Malt","THE DALMORE CIGAR MALT RESERVE",1,450,0,"選擇追蹤單位"
"20220930 00510013","","Bourbon","WOODFORD RESERVE",1,4000,0,"選擇追蹤單位"
"20220930 17140001","","招待","招待Whisky Shot",3,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","招待Whisky Shot",4,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","招待 特調Shot",6,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","招待Whisky Shot",10,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","招待Gin Shot",5,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","招待 jagermeister Shot",6,0,0,""
"20220930 17140001","","招待","招待Whisky Shot",5,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","招待Whisky Shot",4,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","招待Gin Shot",4,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","員工喝 Redbull",1,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","招待 特調Shot",5,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","員工喝High Ball",1,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","員工喝High Ball",1,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","員工喝High Ball",1,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","員工喝 Redbull",1,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","招待Gin Shot",8,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","招待 特調Shot",7,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","招待 特調Shot",8,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","招待Gin Shot",3,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","員工喝 Redbull",1,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","招待Whisky Shot",26,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","招待伯爵鮮奶茶",1,0,0,""
"20220930 17140001","","招待","招待 特調Shot",7,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","員工喝 Redbull",1,0,0,"選擇追蹤單位"
"20220930 17140001","","招待","招待Whisky Shot",2,0,0,"選擇追蹤單位"
"20220930 17220002","","香菸","雲斯頓呱旋風6毫克",1,100,0,"選擇追蹤單位"
"20220930 17340004","","Classic Cocktail","Side Car",1,350,0,""
"20220930 17340004","","滷味","秘制滷味拼盤",1,360,0,"選擇追蹤單位"
"20220930 17340004","","Classic Cocktail","Aviation",1,350,0,""
"20220930 17340004","","主食","香辣干燒蝦拌麵",1,260,0,"選擇追蹤單位"
"20220930 17340004","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220930 17340004","","Beer","PERONI draft beer",2,500,0,"選擇追蹤單位"
"20220930 17340004","","炸物","吉祥炸物拼盤",1,450,0,"選擇追蹤單位"
"20220930 17340004","","Special及活動","主廚限定餐點",1,320,0,"選擇追蹤單位"
"20220930 17340004","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220930 17340004","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220930 17340004","","Signature Cocktail","浮生若夢",1,400,0,"選擇追蹤單位"
"20220930 17340004","","炸物","轟炸雞軟骨",1,240,0,"選擇追蹤單位"
"20220930 17340004","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220930 17340004","","Signature Cocktail","白霜",1,380,0,"選擇追蹤單位"
"20220930 17340007","","主食","干貝雞汁拌麵",1,260,0,"選擇追蹤單位"
"20220930 17340007","","開胃小點","臥龍三椒鳳爪",1,120,0,"選擇追蹤單位"
"20220930 17340007","","House Wine","Rockbare Clare Valley Riesling White Wine",1,250,0,"選擇追蹤單位"
"20220930 17340007","","滷味","秘制滷味拼盤",1,360,0,"選擇追蹤單位"
"20220930 17340008","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220930 17340008","","炸物","太極雙醬薯條",1,220,0,"選擇追蹤單位"
"20220930 17340009","","特色餐點","蒜酥黃金魚皮",1,220,0,"選擇追蹤單位"
"20220930 17340009","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220930 17340009","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220930 17340009","","炸物","可樂果炸雞",1,320,0,"選擇追蹤單位"
"20220930 17340009","","特色餐點","烏金堅果乾酪燒",1,240,0,"選擇追蹤單位"
"20220930 17340009","","Signature Cocktail","白霜",1,380,0,"選擇追蹤單位"
"20220930 17340009","","炸物","太極雙醬薯條",1,220,0,"選擇追蹤單位"
"20220930 17340009","","Signature Cocktail","山海關",1,420,0,"選擇追蹤單位"
"20220930 17340010","","主食","干貝雞汁拌麵",1,260,0,"選擇追蹤單位"
"20220930 17340010","","甜點","冰心綠豆糕",1,120,0,"選擇追蹤單位"
"20220930 17340010","","主食","手工高麗菜豬肉水餃",1,200,0,"選擇追蹤單位"
"20220930 17340010","","湯物","酒蒸蛤蠣",1,320,0,"選擇追蹤單位"
"20220930 17350011","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220930 17350011","","炸物","可樂果炸雞",1,320,0,"選擇追蹤單位"
"20220930 17350011","","特色餐點","黑白無腸",1,180,0,"選擇追蹤單位"
"20220930 17350011","","炸物","太極雙醬薯條",1,220,0,"選擇追蹤單位"
"20220930 17350011","","Other Classic","Long Island Iced Tea",1,380,0,""
"20220930 17350011","","Other Classic","Sex on the Beach",1,350,0,""
"20220930 17350012","","House Wine","Rockbare McLaren Vale Grenache Red Wine",1,250,0,"選擇追蹤單位"
"20220930 17350012","","主食","手工高麗菜豬肉水餃",1,0,0,"選擇追蹤單位"
"20220930 17350012","","Ocard金鑽會員點數兌換","金鑽兌換-手工高麗菜豬肉水餃 20點",1,0,0,"選擇追蹤單位"
"20220930 17350012","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220930 17350012","","Special及活動","Special Mocktail",1,260,0,"選擇追蹤單位"
"20220930 17350013","","滷味","秘制滷味拼盤",1,360,0,"選擇追蹤單位"
"20220930 17350013","","Shot","B52 Shot",1,250,0,"選擇追蹤單位"
"20220930 17350013","","主食","干貝雞汁拌麵",1,260,0,"選擇追蹤單位"
"20220930 17350013","","Soft Drink","Tree Top Apple Juice",2,240,0,"選擇追蹤單位"
"20220930 17350013","","Ocard兌換券","黃金會員入會禮兌換券",1,0,0,"選擇追蹤單位"
"20220930 17350013","","Ocard兌換券","O-迎賓小點",1,0,0,"選擇追蹤單位"
"20220930 17350013","","炸物","吉祥炸物拼盤",1,450,0,"選擇追蹤單位"
"20220930 17350013","","炸物","轟炸雞軟骨",1,240,0,"選擇追蹤單位"
"20220930 17350013","","Beer","1664 白啤酒",1,200,0,"選擇追蹤單位"
"20220930 17350013","","Ocard兌換券","黃金會員二樓限定酒水兌換券",1,0,0,"選擇追蹤單位"
"20220930 17350013","","招待","招待Gin Shot",1,0,0,"選擇追蹤單位"
"20220930 17350013","","Signature Cocktail","浪子之琴",1,420,0,"選擇追蹤單位"
"20220930 17350013","","Classic Cocktail","Mai Tai",1,380,0,"選擇追蹤單位"
"20220930 17350013","","主食","香辣干燒蝦拌麵",1,260,0,"選擇追蹤單位"
"20220930 17350014","","招待","招待Whisky Shot",5,0,0,"選擇追蹤單位"
"20220930 17350014","","Special及活動","Special Cocktail",1,400,0,"選擇追蹤單位"
"20220930 17350014","","Signature Cocktail","東方美人",2,840,0,"選擇追蹤單位"
"20220930 17350014","","Signature Cocktail","雲嫣",1,380,0,"選擇追蹤單位"
"20220930 17350014","","Soft Drink","Black Coffee I/H",1,120,0,"選擇追蹤單位"
"20220930 17350014","","Signature Cocktail","白霜",1,380,0,"選擇追蹤單位"
"20220930 17350014","","Single Malt","THE DALMORE 15yo",1,450,0,"選擇追蹤單位"
"20220930 17350014","","Special及活動","Special Mocktail",1,260,0,"選擇追蹤單位"
"20220930 17350014","","Single Malt","THE GLENROTHES WMC",1,350,0,"選擇追蹤單位"
"20220930 17350014","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220930 17350014","","Special及活動","服務鈴",1,0,0,"選擇追蹤單位"
"20220930 17420017","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220930 17420017","","主食","干貝雞汁拌麵",1,260,0,"選擇追蹤單位"
"20220930 17420017","","Signature Cocktail","雲初之上",4,1600,0,"選擇追蹤單位"
"20220930 17420017","","炸物","吉祥炸物拼盤",1,450,0,"選擇追蹤單位"
"20220930 17420017","","特色餐點","黑白無腸",1,180,0,"選擇追蹤單位"
"20220930 17420017","","Ocard兌換券","O-壽星特調",1,0,0,"選擇追蹤單位"
"20220930 17420017","","滷味","秘制滷味拼盤",1,360,0,"選擇追蹤單位"
"20220930 17420017","","炸物","吉祥炸物拼盤",1,450,0,"選擇追蹤單位"
"20220930 17420017","","下酒菜","孜然霸王骨",1,450,0,"選擇追蹤單位"
"20220930 17420017","","Signature Cocktail","雲嫣",1,380,0,"選擇追蹤單位"
"20220930 17420017","","Ocard兌換券","會員生日禮",1,0,0,"選擇追蹤單位"
"20220930 17420017","","主食","野菇櫻花蝦飯",1,250,0,"選擇追蹤單位"
"20220930 17420017","","主食","香辣干燒蝦拌麵",2,520,0,"選擇追蹤單位"
"20220930 17420017","","主食","干貝雞汁拌麵",1,260,0,"選擇追蹤單位"
"20220930 17420017","","滷味","香滷牛三寶拼盤",1,380,0,"選擇追蹤單位"
"20220930 17420017","","Signature Cocktail","雲初之上",1,400,0,"選擇追蹤單位"
"20220930 17420017","","主食","手工高麗菜豬肉水餃",1,200,0,"選擇追蹤單位"
"20220930 17420017","","炸物","轟炸雞軟骨",1,240,0,"選擇追蹤單位"
"20220930 17420017","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220930 17420017","","主食","野菇櫻花蝦飯",1,250,0,"選擇追蹤單位"
"20220930 18010018","","香菸","雲斯頓天香5毫克",1,100,0,"選擇追蹤單位"
"20220930 19080019","","炸物","可樂果炸雞",1,320,0,"選擇追蹤單位"
"20220930 19080019","","主食","手工高麗菜豬肉水餃",1,200,0,"選擇追蹤單位"
"20220930 19080019","","主食","香辣干燒蝦拌麵",1,260,0,"選擇追蹤單位"
"20220930 21330020","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220930 21330020","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220930 21330020","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220930 21330020","","Signature Cocktail","山海關",1,420,0,"選擇追蹤單位"
"20220930 21380021","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220930 21380021","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220930 21380021","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220930 21380021","","Signature Cocktail","炙陽",1,380,0,"選擇追蹤單位"
"20220930 21380021","","Soft Drink","Earl Grey Tea I/H",1,120,0,"選擇追蹤單位"
"20220930 21380021","","Signature Cocktail","雲嫣",1,380,0,"選擇追蹤單位"
"20220930 21380021","","炸物","吉祥炸物拼盤",1,450,0,"選擇追蹤單位"
"20220930 21380021","","Signature Cocktail","白霜",1,380,0,"選擇追蹤單位"
"20220930 21380021","","Special及活動","服務鈴",1,0,0,"選擇追蹤單位"
"20220930 21380021","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220930 21380021","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220930 21380021","","Special及活動","服務鈴",1,0,0,"選擇追蹤單位"
"20220930 21380021","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220930 21380021","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220930 21380021","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220930 21550022","","Classic Cocktail","Aviation",1,350,0,""
"20220930 21550022","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220930 21550022","","Special及活動","Special Cocktail",1,350,0,"選擇追蹤單位"
"20220930 21550022","","Other Classic","Gimlet",1,320,0,""
"20220930 21550022","","Other Classic","Espresso Martini",1,380,0,"選擇追蹤單位"
"20220930 22310024","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220930 22310024","","Signature Cocktail","雲初之上",1,400,0,"選擇追蹤單位"
"20220930 22310024","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220930 22310024","","湯物","酒蒸蛤蠣",1,320,0,"選擇追蹤單位"
"20220930 22310024","","炸物","太極雙醬薯條",1,220,0,"選擇追蹤單位"
"20220930 22310024","","滷味","秘制滷味拼盤",1,360,0,"選擇追蹤單位"
"20220930 22380025","","Gin","M By Mac Malden",1,450,0,"選擇追蹤單位"
"20220930 22380025","","Cognac","RÉMY MARTIN V.S.O.P",1,300,0,"選擇追蹤單位"
"20220930 23140027","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220930 23140027","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220930 23140027","","Special及活動","主廚限定餐點",1,320,0,"選擇追蹤單位"
"20220930 23140027","","Classic Cocktail","Negroni",1,380,0,""
"20220930 23140027","","Other Classic","Margarita",1,350,0,""
"20220930 23140027","","主食","干貝雞汁拌麵",1,260,0,"選擇追蹤單位"
"20220930 23140027","","湯物","酒蒸蛤蠣",1,320,0,"選擇追蹤單位"
"20220930 23330028","","Other Classic","JagerBomb",2,700,0,"選擇追蹤單位"
"20220930 23330028","","Other Classic","JagerBomb",2,700,0,"選擇追蹤單位"
"20220930 23330028","","Classic Cocktail","Side Car",1,350,0,""
"20220930 23330028","","Other Classic","JagerBomb",2,700,0,"選擇追蹤單位"
"20220930 23330028","","Other Classic","JagerBomb",4,1400,0,"選擇追蹤單位"
"20220930 23330028","","Soft Drink","Earl Grey Milk Tea I/H",1,220,0,"選擇追蹤單位"
"20220930 23330028","","Other Classic","JagerBomb",1,350,0,"選擇追蹤單位"
"20220930 23330028","","主食","野菇櫻花蝦飯",1,250,0,"選擇追蹤單位"
"20220930 23330028","","炸物","轟炸雞軟骨",1,240,0,"選擇追蹤單位"
"20220930 23330028","","Other Classic","JagerBomb",2,700,0,"選擇追蹤單位"
"20220930 23330028","","Other Classic","JagerBomb",2,700,0,"選擇追蹤單位"
"20220930 23330028","","下酒菜","松阪豬炒水蓮",1,220,0,"選擇追蹤單位"
"20220930 23330028","","湯物","番茄豚肉湯",1,320,0,"選擇追蹤單位"
"20220930 23330028","","Soft Drink","Earl Grey Milk Tea I/H",1,220,0,"選擇追蹤單位"
"20220930 23330028","","Other Classic","Manhattan",1,350,0,""
"20220930 23350029","","Beer","PERONI draft beer",1,250,0,"選擇追蹤單位"
"20220930 23350029","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220930 23350029","","Classic Cocktail","Mojito",1,350,0,""
"20220930 23350029","","Beer","PERONI draft beer",2,500,0,"選擇追蹤單位"
"20220930 23350029","","主食","香辣干燒蝦拌麵",1,260,0,"選擇追蹤單位"
"20220930 23350029","","特色餐點","蒜酥黃金魚皮",1,220,0,"選擇追蹤單位"
"20220930 23350029","","Classic Cocktail","Gin  Tonic",1,320,0,"選擇追蹤單位"
"20220930 23350029","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220930 23350029","","甜點","黑金流沙包",1,120,0,"選擇追蹤單位"
"20220930 23350029","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220930 23350029","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220930 23350029","","Beer","PERONI draft beer",1,250,0,"選擇追蹤單位"
"20220930 23350029","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220930 23350029","","Signature Cocktail","炙陽",1,380,0,"選擇追蹤單位"
"20220930 23350029","","炸物","可樂果炸雞",1,320,0,"選擇追蹤單位"
"20220930 23350029","","主食","野菇櫻花蝦飯",1,250,0,"選擇追蹤單位"
"20220930 23380030","","滷味","秘制滷味拼盤",1,360,0,"選擇追蹤單位"
"20220930 23380030","","Signature Cocktail","西方世界",1,400,0,"選擇追蹤單位"
"20220930 23380030","","Signature Cocktail","山海關",1,420,0,"選擇追蹤單位"
"20220930 23380030","","Signature Cocktail","雲嫣",1,380,0,"選擇追蹤單位"
"20221001 00230031","","滷味","自制滷豆干",1,100,0,"選擇追蹤單位"
"20221001 00230031","","Special及活動","Special Cocktail",2,800,0,"選擇追蹤單位"
"20221001 00230031","","Signature Cocktail","浪子之琴",1,420,0,"選擇追蹤單位"
"20221001 00230031","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20221001 00230031","","Beer","PERONI draft beer",1,250,0,"選擇追蹤單位"
"20221001 00230031","","炸物","轟炸雞軟骨",1,240,0,"選擇追蹤單位"
"20221001 00230031","","Signature Cocktail","白霜",1,380,0,"選擇追蹤單位"
"20221001 00230031","","Signature Cocktail","山海關",1,420,0,"選擇追蹤單位"
"20221001 00240032","","香菸","雲斯頓紫旋風",1,100,0,"選擇追蹤單位"
"20221001 00240032","","香菸","雲斯頓紫旋風",1,100,0,"選擇追蹤單位"
"20220902 23220019","FM32358102","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220902 23220019","FM32358102","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220902 23220019","FM32358102","Gin","ROKU",1,380,0,"選擇追蹤單位"
"20220902 23220019","FM32358102","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220902 21540016","FM32358103","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220902 21540016","FM32358103","炸物","吉祥炸物拼盤",1,450,0,"選擇追蹤單位"
"20220902 21540016","FM32358103","滷味","香滷牛三寶拼盤",1,380,0,"選擇追蹤單位"
"20220902 21540016","FM32358103","下酒菜","松阪豬炒水蓮",1,220,0,"選擇追蹤單位"
"20220902 21540016","FM32358103","Signature Cocktail","綠洲",1,400,0,"選擇追蹤單位"
"20220902 21540016","FM32358103","Signature Cocktail","綠洲",1,400,0,"選擇追蹤單位"
"20220906 23110007","FM32358104","Classic Cocktail","Gin  Tonic",2,640,0,"選擇追蹤單位"
"20220907 20390005","FM32358105","過往活動及已下架產品","Peroni杯墊兌換",14,3500,0,""
"20220907 17460001","FM32358106","Gin","NORDÉS",1,450,0,"選擇追蹤單位"
"20220907 17460001","FM32358106","Classic Cocktail","Negroni",1,380,0,""
"20220907 17460001","FM32358106","Classic Cocktail","Old Fashion",1,350,0,""
"20220907 17460001","FM32358106","Other Classic","Highball",1,280,0,""
"20220907 17460001","FM32358106","Other Classic","Long Island Iced Tea",1,380,0,""
"20220907 17460001","FM32358106","滷味","秘制滷味拼盤",1,360,0,"選擇追蹤單位"
"20220908 00070008","FM32358107","Special及活動","Special Mocktail",1,280,0,"選擇追蹤單位"
"20220908 00070008","FM32358107","Special及活動","Special Mocktail",1,280,0,"選擇追蹤單位"
"20220907 19550003","FM32358108","Beer","PERONI draft beer",1,250,0,"選擇追蹤單位"
"20220907 19550003","FM32358108","Beer","PERONI draft beer",1,250,0,"選擇追蹤單位"
"20220907 19550003","FM32358108","Beer","PERONI draft beer",1,250,0,"選擇追蹤單位"
"20220907 19550003","FM32358108","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220907 19550003","FM32358108","Other Classic","JagerBomb",1,350,0,"選擇追蹤單位"
"20220907 19550003","FM32358108","特色餐點","特製皮蛋豆腐",1,120,0,"選擇追蹤單位"
